index,0,1,2
26457,0.06368554215510167,0.11360309896121094,0.8227113588836873
26458,0.17782963482562375,0.15288662393741453,0.6692837412369617
26459,0.03821638843570535,0.09645685855553868,0.865326753008756
26460,0.10125488166321867,0.1233234481305634,0.775421670206218
26461,0.11656680087639085,0.18459680261794323,0.6988363965056659
26462,0.07524873677834135,0.1214021585512931,0.8033491046703656
26463,0.530532476923119,0.469317858800568,0.00014966427631301645
26464,0.0951211094101358,0.16224950742333075,0.7426293831665335
26465,0.07496297121062487,0.15678664611659066,0.7682503826727844
26466,0.061298690769436164,0.3532539452795579,0.5854473639510059
26467,0.08161972224527028,0.2158068232132891,0.7025734545414406
26468,0.09635048870632426,0.1560369930982486,0.7476125181954272
26469,0.22503304220000356,0.167769671129956,0.6071972866700405
26470,0.07932817511387939,0.17234561911965282,0.7483262057664678
26471,0.11543328697800782,0.23371703973455926,0.6508496732874328
26472,0.12444127851579215,0.23118640365717863,0.6443723178270293
26473,0.076874198807856,0.12200207857061485,0.8011237226215292
26474,0.27652837126839275,0.7234254398580757,4.6188873531483095e-05
26475,0.15627954025107513,0.3159124879949985,0.5278079717539264
26476,0.07431586462177922,0.12416142791486373,0.8015227074633571
26477,0.166037905463038,0.20847969412408718,0.6254824004128748
26478,0.09442887293513406,0.08071093733031172,0.8248601897345542
26479,0.047824797755973224,0.13260013940419324,0.8195750628398336
26480,0.10514844040908251,0.10667158973753896,0.7881799698533786
26481,0.0766998355806732,0.24173429923890596,0.6815658651804208
26482,0.20246762962213213,0.09467680995180962,0.7028555604260582
26483,0.08211763194885018,0.15221926978115777,0.7656630982699921
26484,0.13989465728483047,0.2597484869248155,0.600356855790354
26485,0.08760734659223632,0.07242676894501844,0.8399658844627451
26486,0.1100233487981103,0.18751591439976115,0.7024607368021286
26487,0.15545331804455764,0.14562858623136954,0.6989180957240727
26488,0.126237250051545,0.8624069814394016,0.011355768509053364
26489,0.04348531538465718,0.41011397114856,0.5464007134667829
26490,0.11435829090617275,0.43902453768889005,0.4466171714049372
26491,0.08728607939157251,0.12695162951390374,0.7857622910945237
26492,0.058332566498041194,0.18169153536270272,0.7599758981392559
26493,0.29664416205096017,0.7032280273184709,0.0001278106305689374
26494,0.09211836710729057,0.1832463239682977,0.7246353089244117
26495,0.0837640822459447,0.12749478727647584,0.7887411304775794
26496,0.12750744730552513,0.16080175931562857,0.7116907933788462
26497,0.07998811972327721,0.5899639398407556,0.3300479404359672
26498,0.1709879732119316,0.3790394228935264,0.44997260389454197
26499,0.08327401881153844,0.17125210675594268,0.7454738744325189
26500,0.15617842951636152,0.3465544475113441,0.4972671229722944
26501,0.05976942701786714,0.12746028081229815,0.8127702921698348
26502,0.04067296330623805,0.06047708203287899,0.898849954660883
26503,0.18450648616414564,0.2951098318256651,0.5203836820101893
26504,0.1187068041183611,0.26977545632414235,0.6115177395574966
26505,0.057786597671512695,0.0831796732700545,0.8590337290584327
26506,0.046293197521599216,0.9513708696378176,0.0023359328405833696
26507,0.12994247352369695,0.8698255375055435,0.00023198897075972822
26508,0.07528125726556112,0.36655420585889487,0.558164536875544
26509,0.11977689525801288,0.17365565798676968,0.7065674467552174
26510,0.07221835394688977,0.19600636005668298,0.7317752859964273
26511,0.14244751663531402,0.11519838906649967,0.7423540942981864
26512,0.08065279576267552,0.1302059102734491,0.7891412939638753
26513,0.08084259487197398,0.2010120976287651,0.718145307499261
26514,0.06727215232720396,0.09185821324140049,0.8408696344313955
26515,0.3536146420341957,0.08522496913723196,0.5611603888285724
26516,0.06789500636099458,0.388444291322101,0.5436607023169044
26517,0.21280745586872504,0.7870920583256841,0.00010048580559095406
26518,0.08677299276036196,0.1619549866105336,0.7512720206291045
26519,0.37735282575041307,0.14704686163336905,0.4756003126162178
26520,0.03149621067744837,0.8080472677221842,0.1604565216003675
26521,0.08152189287371478,0.18239469956912768,0.7360834075571575
26522,0.08998956998875465,0.2453545197955093,0.664655910215736
26523,0.1258761816134369,0.24212631566838522,0.6319975027181779
26524,0.0699673787374493,0.21336985453279594,0.7166627667297548
26525,0.17470997177728698,0.23057141352856708,0.594718614694146
26526,0.08173371269773146,0.12199784100125088,0.7962684463010177
26527,0.11256798744490425,0.18438539293304795,0.7030466196220477
26528,0.18366919735318687,0.8154774596067851,0.000853343040028029
26529,0.16324181176412447,0.07899991973412743,0.7577582685017481
26530,0.03894971512047815,0.1448122845174132,0.8162380003621087
26531,0.06678281054398698,0.17493817398956912,0.7582790154664438
26532,0.1517926447266329,0.13103391094610486,0.7171734443272623
26533,0.07071483355677333,0.11943507792082331,0.8098500885224033
26534,0.02874102389497144,0.04540921540387267,0.9258497607011558
26535,0.0748827162491101,0.15436110335167866,0.7707561803992111
26536,0.1279698300683594,0.16943896708628803,0.7025912028453526
26537,0.09853016897937573,0.104568878196708,0.7969009528239162
26538,0.05050280680840481,0.38361889704060187,0.5658782961509934
26539,0.09330640808129281,0.13120933947197874,0.7754842524467285
26540,0.16532731767961337,0.48089883023555846,0.35377385208482826
26541,0.07110455080986428,0.171612448022048,0.7572830011680878
26542,0.0931211995025267,0.1217255713412419,0.7851532291562315
26543,0.16301423811105847,0.0630333305506274,0.7739524313383142
26544,0.22878369801963394,0.1564555524896729,0.6147607494906931
26545,0.15712512095145084,0.26148528754613,0.5813895915024191
26546,0.055396470358743136,0.2857455019090199,0.658858027732237
26547,0.06424398351364295,0.12124719941248345,0.8145088170738736
26548,0.11232994942389415,0.13017617731538159,0.7574938732607243
26549,0.22236766016138734,0.7774142555583912,0.0002180842802217152
26550,0.08028670915939881,0.20478342986905995,0.7149298609715412
26551,0.032859662302369454,0.1453478198179595,0.821792517879671
26552,0.04491073502120106,0.14518808755377624,0.8099011774250227
26553,0.07387288682705279,0.13935860688254476,0.7867685062904024
26554,0.09607914612850771,0.4703329894956392,0.4335878643758531
26555,0.12270127748188048,0.18629151653351597,0.6910072059846036
26556,0.04130673152452515,0.20407484181805335,0.7546184266574215
26557,0.11486759792230164,0.10324555538973373,0.7818868466879645
26558,0.33688466992116595,0.08461149148169164,0.5785038385971424
26559,0.19338508765654938,0.08000796733205319,0.7266069450113974
26560,0.1145011025505765,0.2516811513550382,0.6338177460943852
26561,0.07141847802877069,0.2119230344091267,0.7166584875621026
26562,0.09336809080427357,0.11449824456010632,0.7921336646356203
26563,0.06706589209876825,0.07437587876252537,0.8585582291387064
26564,0.08229403714529915,0.18969849230053665,0.7280074705541641
26565,0.14882366502337213,0.2889364652234556,0.5622398697531721
26566,0.13464807126847317,0.17812175947589848,0.6872301692556283
26567,0.04713961646795872,0.1328874385826663,0.8199729449493751
26568,0.3043081662343179,0.6955495150528465,0.0001423187128355439
26569,0.05244045234085372,0.20885090793528271,0.7387086397238634
26570,0.12620996453973005,0.30776943370592186,0.5660206017543482
26571,0.07307010004220359,0.11475422517770709,0.8121756747800893
26572,0.10621509616096592,0.27377650066269815,0.6200084031763359
26573,0.1162066846826719,0.14479450723266463,0.7389988080846634
26574,0.22308471673076416,0.09914195736689485,0.677773325902341
26575,0.08526944019047016,0.10006651965369283,0.814664040155837
26576,0.08776199832943882,0.08704826176598587,0.8251897399045753
26577,0.06595168145121398,0.11210922756783011,0.8219390909809559
26578,0.08002843267995337,0.2933298814870497,0.626641685832997
26579,0.23391617467209888,0.7660277969966838,5.602833121732477e-05
26580,0.10840565973469488,0.13500712947041751,0.7565872107948876
26581,0.10649212983010951,0.2723909794092472,0.6211168907606432
26582,0.08065732805326598,0.15348798273709888,0.7658546892096352
26583,0.10843927079249495,0.10634404188721724,0.7852166873202878
26584,0.04301820327219446,0.19375082973947527,0.7632309669883303
26585,0.18203905472595905,0.24115892199507138,0.5768020232789696
26586,0.2574627054386122,0.23510173340358909,0.5074355611577986
26587,0.15150309072229953,0.49406376243631234,0.3544331468413882
26588,0.04312881808222365,0.11125859815600694,0.8456125837617694
26589,0.09377051930104949,0.1604868637974243,0.7457426169015262
26590,0.0835470978995946,0.29106573979910966,0.6253871623012958
26591,0.2601352548887283,0.7389943091045077,0.0008704360067639939
26592,0.26159446136565445,0.09086454556109784,0.6475409930732475
26593,0.12896141180010176,0.21748399771506494,0.6535545904848332
26594,0.09169143511415377,0.26107749160322025,0.6472310732826261
26595,0.07752122696820365,0.14475191802144036,0.777726855010356
26596,0.023714002649865295,0.12180082673788489,0.8544851706122498
26597,0.11132432067193884,0.4700282731737605,0.4186474061543007
26598,0.14372565028640405,0.1758203586829829,0.6804539910306131
26599,0.10671308138064173,0.1599360606224873,0.733350857996871
26600,0.04727584437281239,0.0792634916406664,0.8734606639865212
26601,0.07531299530471863,0.16153157500846843,0.7631554296868129
26602,0.03385356431592575,0.12162441289998752,0.8445220227840867
26603,0.0635421131907392,0.10871873715500602,0.8277391496542548
26604,0.09199669419562559,0.2177934007117504,0.690209905092624
26605,0.08590446083140643,0.16297507950674214,0.7511204596618514
26606,0.19518950233980314,0.18254679933256002,0.6222636983276368
26607,0.1342025861102493,0.8647195113750051,0.00107790251474571
26608,0.011894873670727751,0.03583983907803015,0.952265287251242
26609,0.05821614148843919,0.11438536754488193,0.827398490966679
26610,0.404314937300789,0.5900201806854106,0.005664882013800478
26611,0.14695036565522376,0.19740118363617262,0.6556484507086037
26612,0.09221386376052967,0.2837889586804131,0.6239971775590573
26613,0.2031639276472553,0.1691434871721526,0.6276925851805921
26614,0.09433751831240823,0.1576199278181019,0.7480425538694898
26615,0.05988900432290687,0.2347965537452177,0.7053144419318754
26616,0.11610481100066275,0.10087753109792724,0.78301765790141
26617,0.13068200007825417,0.1255591131268285,0.7437588867949173
26618,0.11308050119816793,0.1834102893806016,0.7035092094212304
26619,0.17983781769558016,0.21793419540706407,0.6022279868973557
26620,0.1941776167327004,0.803495314001547,0.0023270692657527256
26621,0.09034214845512419,0.13800164871007398,0.7716562028348019
26622,0.11271711924419076,0.31726960678335836,0.5700132739724509
26623,0.02161845521724475,0.5099118543781241,0.46846969040463105
26624,0.03496430448384443,0.10502949446014632,0.8600062010560092
26625,0.331861831916232,0.2334498206664733,0.4346883474172947
26626,0.153184525460341,0.11433904027158559,0.7324764342680734
26627,0.08467708960226904,0.13803764053949985,0.777285269858231
26628,0.04422526229217205,0.21771249282008748,0.7380622448877404
26629,0.08150368223807133,0.09852988771449954,0.8199664300474292
26630,0.07863453309843703,0.24044124546159257,0.6809242214399703
26631,0.04363102260034483,0.055388420160851416,0.9009805572388037
26632,0.13954521448589086,0.209491933859861,0.6509628516542482
26633,0.07282947341846739,0.09718800078607748,0.8299825257954552
26634,0.060088910765757085,0.095364200529541,0.844546888704702
26635,0.10434358414246733,0.22272531961679182,0.6729310962407409
